ID_LINEA,ROUTE_ID,DIRECTION_ID,DIRECTION_TO,START_DATE,STOP_NAME,ARRIVAL_TIME,ARRIVAL_DELAY,DEPARTURE_TIME,DEPARTURE_DELAY,CREATED_AT
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,San Pedrito,2024-02-25 23:34:18,3.0,2024-02-25 23:34:42,3.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,San José de Flores,2024-02-25 23:35:18,4.0,2024-02-25 23:35:42,4.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Carabobo,2024-02-25 23:36:18,5.0,2024-02-25 23:36:42,5.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Puán,2024-02-25 23:32:18,1.0,2024-02-25 23:32:42,1.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Primera Junta,2024-02-25 23:34:18,3.0,2024-02-25 23:34:42,3.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Acoyte,2024-02-25 23:37:18,6.0,2024-02-25 23:37:42,6.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Río de Janeiro,2024-02-25 23:40:18,9.0,2024-02-25 23:40:42,9.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Castro Barros,2024-02-25 23:40:18,9.0,2024-02-25 23:40:42,9.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Loria,2024-02-25 23:32:18,1.0,2024-02-25 23:32:42,1.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Plaza Miserere,2024-02-25 23:34:18,3.0,2024-02-25 23:34:42,3.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Pasco,2024-02-25 23:36:18,5.0,2024-02-25 23:36:42,5.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Congreso,2024-02-25 23:37:18,6.0,2024-02-25 23:37:42,6.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Sáenz Peña,2024-02-25 23:31:18,0.0,2024-02-25 23:31:42,0.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Lima,2024-02-25 23:32:18,1.0,2024-02-25 23:32:42,1.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Piedras,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Perú,2024-02-25 23:35:18,4.0,2024-02-25 23:35:42,4.4,2024-02-25 20:32:32.899
LineaA_A13,LineaA,1,Plaza de Mayo,2024-02-25,Plaza de Mayo,2024-02-25 23:38:18,7.0,2024-02-25 23:38:42,7.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Plaza de Mayo,2024-02-25 23:38:18,7.0,2024-02-25 23:38:42,7.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Perú,2024-02-25 23:38:18,7.0,2024-02-25 23:38:42,7.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Piedras,2024-02-25 23:40:18,9.0,2024-02-25 23:40:42,9.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Lima,2024-02-25 23:40:18,9.0,2024-02-25 23:40:42,9.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Sáenz Peña,2024-02-25 23:41:18,10.0,2024-02-25 23:41:42,10.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Congreso,2024-02-25 23:42:18,11.0,2024-02-25 23:42:42,11.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Alberti,2024-02-25 23:32:18,1.0,2024-02-25 23:32:42,1.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Plaza Miserere,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Loria,2024-02-25 23:35:18,4.0,2024-02-25 23:35:42,4.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Castro Barros,2024-02-25 23:37:18,6.0,2024-02-25 23:37:42,6.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Río de Janeiro,2024-02-25 23:38:18,7.0,2024-02-25 23:38:42,7.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Acoyte,2024-02-25 23:39:18,8.0,2024-02-25 23:39:42,8.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Primera Junta,2024-02-25 23:34:18,3.0,2024-02-25 23:34:42,3.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Puán,2024-02-25 23:32:18,1.0,2024-02-25 23:32:42,1.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,Carabobo,2024-02-25 23:32:18,1.0,2024-02-25 23:32:42,1.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,San José de Flores,2024-02-25 23:35:18,4.0,2024-02-25 23:35:42,4.4,2024-02-25 20:32:32.899
LineaA_A03,LineaA,0,San Pedrito,2024-02-25,San Pedrito,2024-02-25 23:34:18,3.0,2024-02-25 23:34:42,3.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Juan Manuel de Rosas,2024-02-25 23:36:18,5.0,2024-02-25 23:36:42,5.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Echeverría,2024-02-25 23:31:18,0.0,2024-02-25 23:31:42,0.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,De Los Incas - Parque Chas,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Tronador - Villa Ortúzar,2024-02-25 23:34:18,3.0,2024-02-25 23:34:42,3.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Federico Lacroze,2024-02-25 23:36:18,5.0,2024-02-25 23:36:42,5.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Dorrego,2024-02-25 23:31:18,0.0,2024-02-25 23:31:42,0.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Malabia,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Ángel Gallardo,2024-02-25 23:36:18,5.0,2024-02-25 23:36:42,5.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Medrano,2024-02-25 23:37:18,6.0,2024-02-25 23:37:42,6.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Carlos Gardel,2024-02-25 23:39:18,8.0,2024-02-25 23:39:42,8.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Pueyrredón,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Pasteur,2024-02-25 23:35:18,4.0,2024-02-25 23:35:42,4.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Callao,2024-02-25 23:36:18,5.0,2024-02-25 23:36:42,5.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Uruguay,2024-02-25 23:37:18,6.0,2024-02-25 23:37:42,6.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Carlos Pelegrini,2024-02-25 23:31:18,0.0,2024-02-25 23:31:42,0.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Florida,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaB_B13,LineaB,1,Leandro N. Alem,2024-02-25,Leandro N. Alem,2024-02-25 23:32:18,1.0,2024-02-25 23:32:42,1.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Leandro N. Alem,2024-02-25 23:32:18,1.0,2024-02-25 23:32:42,1.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Florida,2024-02-25 23:37:18,6.0,2024-02-25 23:37:42,6.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Carlos Pelegrini,2024-02-25 23:31:18,0.0,2024-02-25 23:31:42,0.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Uruguay,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Callao,2024-02-25 23:34:18,3.0,2024-02-25 23:34:42,3.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Pasteur,2024-02-25 23:36:18,5.0,2024-02-25 23:36:42,5.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Pueyrredón,2024-02-25 23:37:18,6.0,2024-02-25 23:37:42,6.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Carlos Gardel,2024-02-25 23:31:18,0.0,2024-02-25 23:31:42,0.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Medrano,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Ángel Gallardo,2024-02-25 23:34:18,3.0,2024-02-25 23:34:42,3.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Malabia,2024-02-25 23:33:18,2.0,2024-02-25 23:33:42,2.4,2024-02-25 20:32:32.899
LineaB_B03,LineaB,0,Juan Manuel de Rosas,2024-02-25,Dorrego,2024-02-25 23:35:18,4.0,2024-02-25 23:35:42,4.4,2024-02-25 20:32:32.899
