ID_LINEA,ROUTE_ID,DIRECTION_ID,DIRECTION_TO,START_DATE,STOP_NAME,ARRIVAL_TIME,ARRIVAL_DELAY,DEPARTURE_TIME,DEPARTURE_DELAY,CREATED_AT
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,San Pedrito,2024-02-28 17:31:21,1.0,2024-02-28 17:31:45,1.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,San José de Flores,2024-02-28 17:30:21,0.0,2024-02-28 17:30:45,0.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Carabobo,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Puán,2024-02-28 17:30:21,0.0,2024-02-28 17:30:45,0.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Primera Junta,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Acoyte,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Río de Janeiro,2024-02-28 17:33:21,3.0,2024-02-28 17:33:45,3.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Castro Barros,2024-02-28 17:36:21,6.0,2024-02-28 17:36:45,6.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Loria,2024-02-28 17:31:21,1.0,2024-02-28 17:31:45,1.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Plaza Miserere,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Pasco,2024-02-28 17:34:21,4.0,2024-02-28 17:34:45,4.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Congreso,2024-02-28 17:31:21,1.0,2024-02-28 17:31:45,1.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Sáenz Peña,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Lima,2024-02-28 17:31:21,1.0,2024-02-28 17:31:45,1.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Piedras,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Perú,2024-02-28 17:34:21,4.0,2024-02-28 17:34:45,4.4,2024-02-28 14:32:11.071
LineaA_A11,LineaA,1,Plaza de Mayo,2024-02-28,Plaza de Mayo,2024-02-28 17:35:21,5.0,2024-02-28 17:35:45,5.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Plaza de Mayo,2024-02-28 17:35:21,5.0,2024-02-28 17:35:45,5.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Perú,2024-02-28 17:31:21,1.0,2024-02-28 17:31:45,1.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Piedras,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Lima,2024-02-28 17:38:21,8.0,2024-02-28 17:38:45,8.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Sáenz Peña,2024-02-28 17:30:21,0.0,2024-02-28 17:30:45,0.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Congreso,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Alberti,2024-02-28 17:31:21,1.0,2024-02-28 17:31:45,1.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Plaza Miserere,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Loria,2024-02-28 17:31:21,1.0,2024-02-28 17:31:45,1.4,2024-02-28 14:32:11.071
LineaA_A01,LineaA,0,San Pedrito,2024-02-28,Castro Barros,2024-02-28 17:32:21,2.0,2024-02-28 17:32:45,2.4,2024-02-28 14:32:11.071
